S.No.,Discom,Zone,Circle,Division,DistributionSub-StationName,NameIncomingFeeder,NameOutgoingFeeder,FeederCode,FeederVoltage,CategoryFeeder,SupplyArea,ProjectArea,MeterMakeType,MeterSlNo,OverallMF,MappedEDD,Status
37,POORVANCHAL,GORAKHPUR-II,EDC DEORIA,EDD SALEMPUR,FARIYAAV DEEH_41305,INC-1,PINDI_43593151305PND,43593151305PND,11,OTHER,OTHERS,RURAL,SECURE,UPP57163,1,EDD SALEMPUR,Active
38,POORVANCHAL,GORAKHPUR-II,EDC DEORIA,EDD SALEMPUR,FARIYAAV DEEH_41305,INC-1,KHARWANIYA_43593151305KHW,43593151305KHW,11,OTHER,OTHERS,RURAL,SECURE,UPP57156,1,EDD SALEMPUR,Active
39,POORVANCHAL,GORAKHPUR-II,EDC DEORIA,EDD SALEMPUR,FARIYAAV DEEH_41305,INC-1,ANJA_43593151305ANJ,43593151305ANJ,11,OTHER,OTHERS,RURAL,SECURE,UPP57180,1,EDD SALEMPUR,Active
40,POORVANCHAL,GORAKHPUR-II,EDC DEORIA,EDD SALEMPUR,SALEMPUR TEHSIL_435934,INC-2,HARAIYA_43593110910HRY,43593110910HRY,11,OTHER,TEHSIL HQ,TEHSIL,SECURE,X0332284,1,EDD SALEMPUR,Active
41,POORVANCHAL,GORAKHPUR-I,EUDC GORAKHPUR,EUDD III BAKRASHPUR,MOHADDIPUR_40137,INC-1,NEENA THAPA_43571310137NTH,43571310137NTH,11,OTHER,DISTRICT HQ,URBAN,SECURE,X2307003,2,EUDD III BAKRASHPUR,Active
42,POORVANCHAL,GORAKHPUR-I,EUDC GORAKHPUR,EUDD II BUXIPUR,BUXIPUR NEW_44038,INC-1,MAN CHAURAHA_43571214038MNC,43571214038MNC,11,OTHER,DISTRICT HQ,URBAN,LNT,18042146,1,EUDD II BUXIPUR,Active
43,POORVANCHAL,GORAKHPUR-I,EUDC GORAKHPUR,EUDD I TOWN HALL,RAMGARH (TARA MANDAL)_40129,INC-2,KAILASH PURI_43571120129KPR,43571120129KPR,11,OTHER,DISTRICT HQ,URBAN,SECURE,X2245847,0.03,EUDD I TOWN HALL,Active
44,POORVANCHAL,GORAKHPUR-I,EUDC GORAKHPUR,EUDD I TOWN HALL,RAMGARH (TARA MANDAL)_40129,INC-2,VIVEK PURAM_43571120129VPR,43571120129VPR,11,OTHER,DISTRICT HQ,URBAN,SECURE,X2245886,0.03,EUDD I TOWN HALL,Active
45,POORVANCHAL,GORAKHPUR-I,EUDC GORAKHPUR,EUDD I TOWN HALL,RAMGARH (TARA MANDAL)_40129,INC-1,INDRA NAGAR_43571120129IDN,43571120129IDN,11,OTHER,DISTRICT HQ,URBAN,SECURE,X2245848,0.06,EUDD I TOWN HALL,Active
46,POORVANCHAL,GORAKHPUR-I,EUDC GORAKHPUR,EUDD IV GORAKHPUR,MEDICAL COLLEGE_40140,INC-2,CRC_43571410140CRC,43571410140CRC,11,INDEPENDENT,DISTRICT HQ,URBAN,SECURE,X2187031,2,EUDD IV GORAKHPUR,Active
47,POORVANCHAL,GORAKHPUR-I,EUDC GORAKHPUR,EUDD IV GORAKHPUR,SHAHPUR_40136,INC-3,ABHAYNANDAN_43571420136ABN,43571420136ABN,11,OTHER,DISTRICT HQ,URBAN,LNT,18017454,1,EUDD IV GORAKHPUR,Active
48,POORVANCHAL,GORAKHPUR-I,EUDC GORAKHPUR,EUDD IV GORAKHPUR,SHAHPUR_40136,INC-1,H N SINGH_43571420136HNSH N SINGH_43571420136HNS,43571420136HNS,11,OTHER,DISTRICT HQ,URBAN,LNT,18017453,0.08,EUDD IV GORAKHPUR,Active
49,POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD II CHOKAGHAT,BENIA BAG_40001,INC-3,RAMKATORA_41431210001RMK,41431210001RMK,11,OTHER,DISTRICT HQ,URBAN,SECURE,X01987035,2,EUDD II CHOKAGHAT,Active
50,POORVANCHAL,VARANASI-I,EUDC I VARANASI,EUDD II CHOKAGHAT,BENIA BAG_40001,INC-3,ARYAMAHILA_41431210001ARM,41431210001ARM,11,OTHER,DISTRICT HQ,URBAN,SECURE,X01987041,2,EUDD II CHOKAGHAT,Active
51,POORVANCHAL,VARANASI-I,EDC VARANASI,EDD II VARANASI,ROHANIA_414332,INC-1,BHAIRAV NAGAR_41433210986BVN,41433210986BVN,11,OTHER,OTHERS,RURAL,SECURE,UMV89672,2,EDD II VARANASI,Active
52,POORVANCHAL,VARANASI-I,EDC VARANASI,EDD CHIRAIGAON,GARTHOLI_414333,INC-1,PIPARI PTW_41433311008PPW,41433311008PPW,11,AGRICULTURE,OTHERS,RURAL,SECURE,X2317348,1,EDD CHIRAIGAON,Active
53,POORVANCHAL,GORAKHPUR-II,EDC KUSHINAGAR,EDD HATA,BHISWA MATHWAL GIRI_435812,INC-2,MAN PURWA_43594310888MPR,43594310888MPR,11,OTHER,OTHERS,RURAL,SECURE,X1124839,1,EDD HATA,Active
