discomName,zoneName,circleName,divisionName,substationName,feederName,feederVoltage,meterMake,meterSLNo,overAllMF,status
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,PAYAGPUR_354923,INC-1,11,L&T,15002937,1,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,KAISERGANJ_354923,INC-2,11,SECURE,X0972133,1,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,KAISERGANJ_354923,INC-1,11,SECURE,X0894507,1,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,KAISER GANJ TEHSIL_354923,INC-1,11,SECURE,X0080705,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,KHUTEHNA_354923,INC-1,11,SECURE,UPP47012,2,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,JARWAL_354923,INC-1,11,HPL,14036931,1,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,FAKHARPUR_354923,INC-3,11,SECURE,XC480595,2,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,FAKHARPUR_354923,INC-2,11,SECURE,X0080703,120,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,FAKHARPUR_354923,INC-1,11,SECURE,X0382445,120,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,CHIRAIYA TAND_354923,INC-1,11,HPL,X2233076,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD III KAISERGANJ,BHAKALA_354923,INC-1,11,SECURE,XC434647,1,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,SAHABA BABAGANJ_34235,INC-2,11,SECURE,XD431708,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,SAHABA BABAGANJ_34235,INC-1,11,SECURE,X2233102,120,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,RISIYA TOWN_354922,INC-1,11,SECURE,XC478984,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,RISIA_354922,INC-2,11,SECURE,6488145,60,InActive
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,RISIA_354922,INC-1,11,SECURE,X2233033,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,RAIBOJHA_354922,INC-2,11,HPL,558184,1,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,RAIBOJHA_354922,INC-3,11,HPL,558562,1,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,RAIBOJHA_354922,INC-1,11,SECURE,XC480370,1,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,NEVADA MODE_354922,INC-1,11,SECURE,X2233054,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,NAWABGANJ_354922,INC-1,11,SECURE,UPP47013,2,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,NANPARA_30065,INC-3,11,SECURE,XC478987,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,NANPARA_30065,INC-2,11,SECURE,X0382673,120,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,NANPARA_30065,INC-1,11,SECURE,X2142775,80,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,MOTIPUR_354922,INC-2,11,SECURE,XD450424,120,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,MOTIPUR_354922,INC-1,11,SECURE,XC480592,2,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,MATERA_354922,INC-1,11,SECURE,X2233099,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,MAHSI TAHSEEL_354922,INC-1,11,SECURE,X2233078,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,MAHSI_354922,INC-2,11,SECURE,X0374294,1,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,MAHSI_354922,INC-1,11,SECURE,X0382331,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,KATILIYA CHAURAHA_354922,INC-1,11,SECURE,UMV88175,1,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,KAILASHPURI_354922,INC-1,11,SECURE,X2249843,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,BEHDA_354922,INC-1,11,SECURE,X0382372,60,Active
MADHYANCHAL,DEVI PATAN,EDC BAHRAICH,EDD NANPARA,BANJARAN TANDA (TAHSEEL MUKHYALAY)_354922,INC-1,11,SECURE,X1379253,120,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,EATGAON_342043,INC-1,11,SECURE,X0894488,1,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,KARELI_342043,INC-2,11,SECURE,X1071014,0.02,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,KARELI_342043,INC-1,11,LANDIS,U0249072,0.04,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,DEURIA_342043,INC-2,11,SECURE,X1071015,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,DEURIA_342043,INC-1,11,SECURE,XC480576,2,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,BILSANDA_342043,INC-3,11,SECURE,XC409377,1,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,BILSANDA_342043,INC-2,11,SECURE,XC480613,2,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,BILSANDA_342043,INC-1,11,SECURE,X0325140,1,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,BARKHERA TOWN_342043,INC-2,11,SECURE,XC459708,0.08,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,BARKHERA TOWN_342043,INC-1,11,SECURE,XC480388,1,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,BISALPUR TOWN_30068,INC-2,11,LNT,14007857,1,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,BISALPUR TOWN_30068,INC-1,11,LNT,14003449,1,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,BARKHERA_342043,INC-1,11,SECURE,XC459723,2,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,BISALPUR (RURAL)_342043,INC-2,11,LNT,15017952,0.16,Active
MADHYANCHAL,BAREILLY-II,EDC PILIBHIT,EDD BISALPUR,BISALPUR (RURAL)_342043,INC-1,11,GENUS,7893623,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,UJHANI (R)_341814,INC-2,11,LT,13050862,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,UJHANI (R)_341814,INC-1,11,HPL,351877,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,RISAULI_341814,INC-2,11,SECURE,X1378894,1,InActive
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,RISAULI_341814,INC-1,11,SECURE,X1378547,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,BHURA BHASDROL_341814,INC-1,11,SECURE,X0382010,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,BURRAFARIDPUR_341814,INC-2,11,HPL,352057,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,BURRAFARIDPUR_341814,INC-1,11,SECURE,X0233403,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,RATANPUR_341813,INC-1,11,X1986443,SECURE,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,FAIZGANJ BEHTA_341813,INC-2,11,LT,XC409368,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,FAIZGANJ BEHTA_341813,INC-1,11,LT,XC409361,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,ISLAMNAGAR TAHSIL_341813,INC-2,11,SECURE,XC480108,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,ISLAMNAGAR TAHSIL_341813,INC-1,11,SECURE,XC479024,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,MUZARIA CHOWKI_341814,INC-2,11,SECURE,X0325168,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,MUZARIA CHOWKI_341814,INC-1,11,L&T,15094248,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,PARVEZNAGAR_341813,INC-2,11,L&T,15046535,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,PARVEZNAGAR_341813,INC-1,11,L&T,15046516,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,ISLAMNAGAR_341813,INC-2,11,SECURE,409365,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,ISLAMNAGAR_341813,INC-1,11,SECURE,XC409362,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,BISAULI TEHSIL_341813,INC-2,11,L&T,14036677,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,BISAULI TEHSIL_341813,INC-1,11,L&T,14036449,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,DISAULIGANJ_341813,INC-2,11,SECURE,UMV88181,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,DISAULIGANJ_341813,INC-1,11,SECURE,UMV88183,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,BAGHRAIN_341813,INC-3,11,SECURE,UMV88284,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,BAGHRAIN_341813,INC-2,11,L&T,Q0796711,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,BAGHRAIN_341813,INC-1,11,Secure,Q0796530,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,SAHASWAN NEW_30002,INC-2,11,HPL,352595,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,SAHASWAN NEW_30002,INC-1,11,HPL,352594,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,KHITORA_341813,INC-2,11,SECURE,X0925169,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,KHITORA_341813,INC-1,11,L&T,X0382089,0.02,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,SAHASWAN RURAL_341814,INC-2,11,SECUR,X0382001,0.08,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,SAHASWAN RURAL_341814,INC-1,11,SECURE,X2233106,0.04,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,RUDYAN_341813,INC-2,11,SECURE,XB424059,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,RUDYAN_341813,INC-1,11,SECURE,XB424047,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,NADHA_341813,INC-2,11,GENUS,352475,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,NADHA_341813,INC-1,11,L&T,XD450414,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,BISAULI_341813,INC-2,11,SECURE,XC409364,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,BISAULI_341813,INC-1,11,SECUR,XB412046,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,MUNDIA_341813,INC-4,11,SECURE,X1965433,1,InActive
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,MUNDIA_341813,INC-3,11,SECURE,XC409431,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,MUNDIA_341813,INC-2,11,SECUR,XC409430,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,MUNDIA_341813,INC-1,11,SECUR,X1986444,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,UGHATI_341813,INC-2,11,SECURE,12080898,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,UGHATI_341813,INC-1,11,SECURE,X0334240,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,ASAFPUR_341813,INC-2,11,L&T,12080898,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD BISAULI,ASAFPUR_341813,INC-1,11,SECURE,X1677874,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,DAHGAWAN_341814,INC-2,11,SECURE,UMV88294,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,DAHGAWAN_341814,INC-1,11,GENUS,3000348,0.03,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,ZARIF NAGAR_341814,INC-2,11,SECURE,X2233074,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,ZARIF NAGAR_341814,INC-1,11,SECURE,X2233101,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,MIAUN_341812,INC-2,11,SECURE,X1378526,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,MIAUN_341812,INC-1,11,SECURE,X0894491,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,SAIDPUR_341812,INC-2,11,SECURE,X0382125,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,SAIDPUR_341812,INC-1,11,SECURE,409319,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,WAZIR GANJ_341812,INC-3,11,SECURE,XC479026,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,WAZIR GANJ_341812,INC-2,11,SECURE,Q0796536,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,WAZIR GANJ_341812,INC-1,11,SECURE,XC409416,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,SAMRER_341812,INC-2,11,SECURE,XC434658,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,SAMRER_341812,INC-1,11,HPL,352506,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,NAGARJUNA_341812,INC-2,11,SECURE,UMV88260,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,NAGARJUNA_341812,INC-1,11,SECURE,X2144572,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,KAKRALA_30031,INC-2,11,X0549101,SECURE,0.08,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,KAKRALA_30031,INC-1,11,13084951,LT,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,USAWAN_341812,INC-2,11,SECURE,UPP37225,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,USAWAN_341812,INC-1,11,SECURE,XC325167,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,DATAGANJ TEHSIL_341812,INC-2,11,LT,XC409415,1,InActive
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,DATAGANJ TEHSIL_341812,INC-1,11,LT,14007663,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,BILSI (R)_341812,INC-2,11,SECURE,XC409312,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,BILSI (R)_341812,INC-1,11,LT,10024890,0.02,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,BILSI (T)_341812,INC-2,11,SECURE,Q0796547,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,BILSI (T)_341812,INC-1,11,L&T,Q0796547,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,DATAGANG (R)_341812,INC-2,11,SECURE,UPP37065,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,DATAGANG (R)_341812,INC-1,11,SECURE,X0382009,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,ALLAPUR_341812,INC-3,11,SECURE,UMV88289,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,ALLAPUR_341812,INC-2,11,HPL,532212,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,ALLAPUR_341812,INC-1,11,HPL,Q0796537,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,SAKHANOO_341812,INC-3,11,SECURE,Q0796544,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,SAKHANOO_341812,INC-2,11,LT,Q0796721,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,SAKHANOO_341812,INC-1,11,SECURE,Q0796767,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,USAIT_341812,INC-2,11,SECURE,UMV88232,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,USAIT_341812,INC-1,11,SECURE,X0549100,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,BINAWAR_341812,INC-2,11,SECURE,X2233086,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,BINAWAR_341812,INC-1,11,SECCURE,X2233108,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,KUNWAR GAON_341812,INC-3,11,SECURE,XC409417,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,KUNWAR GAON_341812,INC-2,11,L&T,X2233089,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,KUNWAR GAON_341812,INC-1,11,L&T,13048951,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,GULARIA_341812,INC-3,11,SECURE,UMV88269,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,GULARIA_341812,INC-2,11,SECURE,XC409310,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD II BADAUN,GULARIA_341812,INC-1,11,SECURE,X0381954,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,KAROLIYA_341811,INC-1,11,SECURE,XB426129,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,QADARCHOWK_341814,INC-2,11,SECURE,UPP47327,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,QADARCHOWK_341814,INC-1,11,SECURE,UPP47321,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,ASRASI_341814,INC-3,11,LANDIS,U0249000,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,ASRASI_341814,INC-2,11,SECURE,Q0796748,0.12,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,ASRASI_341814,INC-1,11,SECURE,X1965447,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,DHAK KI ZYARAT_34228,INC-2,11,SECURE,X1986439,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,DHAK KI ZYARAT_34228,INC-1,11,SECURE,XC409396,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,KARYA SHALA_34201,INC-2,11,L&T,17134350,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,KARYA SHALA_34201,INC-1,11,LT,15077190,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,SILHARI_341811,INC-2,11,LT,15046549,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,SILHARI_341811,INC-1,11,LT,15070344,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,KACHHARI_34202,INC-1,11,HPL,X223308,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,NAWADA (NEW)_341811,INC-2,11,L&T,X2233045,0.02,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,NAWADA (NEW)_341811,INC-1,11,L&T,15017900,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,MEERA SARAY_30074,INC-2,11,SECURE,XB412047,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,MEERA SARAY_30074,INC-1,11,HPL,17134354,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,NEWADA OLD_30076,INC-1,11,SECURE,X2103403,60,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,SALARPUR_341811,INC-2,11,SECURE,UPP37248,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,SALARPUR_341811,INC-1,11,SECURE,UPP19251,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,KURAU_341811,INC-3,11,SECURE,UMV88262,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,KURAU_341811,INC-2,11,SECUR,XB412054,1,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,KURAU_341811,INC-1,11,SECUR,U0248991,160,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,MEERAJI KI CHAUKI_30075,INC-2,11,HPL,532236,0.06,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,MEERAJI KI CHAUKI_30075,INC-1,11,SECURE,SS17093247,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD UJHANI,UJHANI_30245,INC-1,11,HPL,351873,0.16,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,PAN WADIYA_30077,INC-2,11,SECURE,17134349,2,Active
MADHYANCHAL,BAREILLY-II,EDC BADAUN,EDD I BADAUN,PAN WADIYA_30077,INC-1,11,SECURE,XD433860,0.12,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD IV BAREILLY,SUN CITY_34153,INC-2,11,SECURE,UMV83385,0.12,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD IV BAREILLY,SUN CITY_34153,INC-1,11,SECURE,XB405857,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD IV BAREILLY,HARUNAGALA_34194,INC-3,11,SECURE,X2142781,120,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD IV BAREILLY,HARUNAGALA_34194,INC-2,11,L&T,X2232798,0.06,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD IV BAREILLY,HARUNAGALA_34194,INC-1,11,L&T,15017995,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD IV BAREILLY,MAHANAGAR_30186,INC-2,11,NA,NA,0.12,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD IV BAREILLY,MAHANAGAR_30186,INC-1,11,SECURE,XC480351,60,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD IV BAREILLY,JAGATPUR_34170,INC-2,11,L&T,15047236,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD IV BAREILLY,JAGATPUR_34170,INC-2,11,L&T,15018106,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,DURGA NAGAR_34158,INC-2,11,SECURE,UMV88318,1,InActive
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,DURGA NAGAR_34158,INC-1,11,SECURE,UPP47009,1,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,DELAPEER_34155,INC-1,11,L&T,16058248,1,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,DELAPEER_34155,INC-1,11,L&T,16058166,1,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,CIVIL LINE-3_34161,INC-2,11,SECURE,XB471024,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,CIVIL LINE-3_34161,INC-1,11,SECURE,XB471021,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,DDPURAM_34154,INC-2,11,L&T,15047234,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,DDPURAM_34154,INC-1,11,L&T,UPP26208,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,IJJATNAGAR(RURAL)_30249,INC-2,11,SECURE,XC408714,1,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,KUHARAPEER_30193,INC-2,11,L&T,15018145,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,KUHARAPEER_30193,INC-1,11,L&T,15018128,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,RAJENDRA NAGAR_34169,INC-2,11,L&T,16058157,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,RAJENDRA NAGAR_34169,INC-1,11,L&T,16058135,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,SHAHDANA_30194,INC-2,11,L&T,15047247,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD III BAREILLY,SHAHDANA_30194,INC-1,11,L&T,15047237,2,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD II BAREILLY,LOHIYA VIHAR_34232,INC-2,11,SECURE,X2142778,0.06,Active
MADHYANCHAL,BAREILLY-I,EUDC BAREILLY,EUDD II BAREILLY,LOHIYA VIHAR_34232,INC-1,11,SECURE,WBB18091,2,Active
